	logFC	logCPM	LR	PValue	FDR
YBR058C	-0.144819899439169	6.89823700196568	2.09835330310574	0.147457872217858	0.186020095242573
YER139C	0.246200697874233	4.89466237936486	2.09758957014472	0.147531557900686	0.186075299599689
YOR326W	-0.22313066816732	8.36652377945162	2.09408355854585	0.147870355034144	0.186464787589192
YPL232W	-0.155151704821202	7.03441725994075	2.08895604165765	0.148367426387797	0.187053661248849
YLR255C	-1.08674362426148	-0.44768807829993	2.08609995099746	0.14864511946521	0.187365771910536
YPR200C	0.547968907843639	2.65746856582224	2.08525555920679	0.148727330724772	0.187431403009046
YBR224W	0.943049613694107	0.511548301549198	2.08447034342928	0.148803826613925	0.187489806258437
YNL196C	-0.472690162110618	3.32218519856219	2.08077622471315	0.149164305487854	0.187905926159537
YER040W	0.146339914118689	6.31468123108948	2.0790683461488	0.149331296904423	0.188078185973607
YDR163W	0.18624171901147	5.84456700833543	2.07370883055208	0.14985670841222	0.188701703707408
YOR343W-B	0.230074907014601	8.09297439579919	2.0491071664967	0.152295478386399	0.191733809395956
YER007W	0.177752668764723	5.33866603376474	2.04819344494248	0.152386917344282	0.191810091507438
YGR062C	-0.207042299956421	5.14283632232102	2.04443529420876	0.152763661684335	0.192245385216189
YCL061C	0.167945075955019	6.47421578357399	2.04364904202225	0.152842614731642	0.192305823229734
YML037C	-0.426442892507237	3.57608861124873	2.04177022699765	0.153031466933883	0.192504483389619
YHL042W	0.607890680756823	2.32522577322778	2.04053934597754	0.153155334344571	0.192621332717343
YKL031W	0.777883170544586	0.834170265396033	2.03851656001968	0.153359140523711	0.192838652330928
YMR287C	-0.14550079432843	5.72014927375537	2.03530000813811	0.153683858253494	0.193207891350632
YHR067W	0.176953491351324	5.35970686978764	2.03223465802484	0.153994037450573	0.193558707270602
YDR205W	0.136915424187364	5.9023639244468	2.02893450229265	0.154328770237074	0.193940237133009
YBR106W	-0.24208855128272	8.85775998448064	2.02838604453987	0.154384479909638	0.193971043863028
YOL077W-A	1.81679297965686	1.48154099362225	2.02179885399925	0.155055360396707	0.194774592110449
YHR182W	-0.185672002304904	5.31109607170867	2.01857973767493	0.155384418279737	0.195148518049567
YBR089W	-0.900463310504909	3.84553470824856	2.01468940713905	0.155783146080385	0.195609774298835
YNL045W	-0.156116057568205	6.68192956476723	2.01171505270791	0.156088777418571	0.195953970924424
YDR261W-A	-0.633534208111083	4.42203318353406	2.00700375888215	0.156574283716694	0.196523798173275
YKL173W	-0.178651557676995	6.66777976786306	1.99889853530986	0.157413560843177	0.197537340327523
YLR098C	0.176933260453729	5.74963747553511	1.99155884760081	0.158177983539659	0.198456558040678
YFL039C	-0.157661765472794	10.4860571187871	1.98515134815506	0.158848773199713	0.199257952744769
YNL186W	-0.194309304362995	8.2365735551825	1.98308847953438	0.159065419644116	0.199489467395545
YPL115C	0.134359439641812	6.83318555900171	1.97367538873223	0.160058280022573	0.200694169223706
YIL177C	-1.13465406288995	3.92120864974172	1.97089485299279	0.160352910400824	0.201023063885549
YOR291W	0.152972264482514	6.8231751571008	1.97026103387163	0.160420157419572	0.20106682903344
YDR468C	-0.135362688626477	6.10500680210303	1.96979939854833	0.160469156285835	0.20108770934811
YHR215W	-0.204530256282967	5.01651783300297	1.96932511333588	0.160519515597644	0.201110285711495
YKL120W	-0.124754850635718	6.55022694981395	1.96795157772408	0.160665458392304	0.201252582651762
YJL129C	0.202137569081207	7.14721422911929	1.96477837528226	0.161003200475957	0.201635025288922
YOR013W	-0.414222113786148	3.71600881452982	1.95955012170705	0.161561440309916	0.202293402305086
YHL038C	-0.155829191786535	5.60278256784664	1.95820740594989	0.161705162979766	0.20243259581401
YCL014W	-0.16683616113798	6.68949482171597	1.95557965062758	0.161986856883846	0.202744419505586
YLR421C	0.189651906764715	7.15940551322451	1.95506070088988	0.162042554171178	0.202773314919779
YDL193W	0.172039910581659	5.63743118904213	1.95278969093042	0.162286551874392	0.203037782606634
YLL004W	-0.125079768761392	5.84161221173023	1.94783238727875	0.16282062324742	0.203658389974099
YCL057W	0.167775001556033	7.58646060264331	1.94757780403296	0.162848104688199	0.203658389974099
YAL026C-A	-0.486548822041597	3.35893110946236	1.94521360546641	0.163103565366473	0.203936852895381
YGR271W	0.169734411444901	6.81082191148004	1.93841424507665	0.163840816375757	0.2048174901939
YKL008C	0.146649082460528	6.81319755371548	1.93102809964571	0.164646009510479	0.205782690881639
YLR137W	-0.205095509644064	5.07308212984823	1.92712542266497	0.165073281494786	0.206275254086532
YBR041W	0.136750680982591	6.31172245366214	1.9219179644917	0.165645379224496	0.206948556965625
YDL236W	0.187739160150676	8.14684949838466	1.92063988005085	0.16578613752305	0.207082804965513
YLR463C	-1.76565291772477	-0.283480497195397	1.91615296416723	0.166281376235662	0.207659690185448
YCL005W-A	-0.362842329497451	4.92195606998188	1.91573065634922	0.166328075125274	0.207676299423485
YHR155W	0.150066078392511	6.24607738750871	1.90967456235176	0.166999413277709	0.208472666484801
YOL106W	0.95717907542598	1.95179752932687	1.90772842103387	0.167215807778027	0.208700901799232
YMR052C-A	0.627664903399785	2.41733631916788	1.90405088377865	0.167625596278588	0.209170370792748
YIR023C-A	0.477705513592306	3.23150341689455	1.89688008597893	0.168427952793185	0.210129416225526
YBL008W	0.156830665625647	6.00667791878752	1.88459965434978	0.169812286636847	0.211814001666583
YKL185W	0.177724026463486	7.72907188213654	1.88385095811466	0.169897105994602	0.211877297447741
YDL134C	0.141166792165822	7.06125106597723	1.87729871562075	0.170641484194487	0.212762933371029
YFR035C	-0.285635535257738	4.3904857342897	1.86606759736969	0.171926142814594	0.214321723340245
YHR139C-A	0.946548646994745	0.10888224143441	1.86548177623388	0.171993455618759	0.214362659257856
YFR039C	-0.131470538987571	6.44418653226892	1.86427445759239	0.17213227612612	0.214468517808504
YER190W	-0.78500874388909	2.780996497187	1.86395188922946	0.172169387639689	0.214468517808504
YMR194C-B	0.845745159506049	0.840455864038719	1.86384344956697	0.172181865696374	0.214468517808504
YLR235C	0.75448914862538	0.966797390424707	1.86246897375737	0.17234011555347	0.214604136190898
YLR165C	0.23409138444366	4.65317697731384	1.8622983580108	0.172359771009544	0.214604136190898
YFL067W	0.37336612076581	4.07478395181366	1.85729505679612	0.172937314359595	0.215280124261855
YGL109W	0.316916603702999	4.2138229394163	1.85617869399236	0.173066482369711	0.215397795711541
YAL046C	-0.227549898522812	4.88086939404272	1.8527265739477	0.173466610393297	0.215852588238047
YDL140C	-0.185722266431393	8.84289223643746	1.85116668204445	0.173647763283891	0.216007674543106
YNL304W	-0.190310295750558	5.16242082018637	1.8510551734634	0.173660721299612	0.216007674543106
YPR057W	0.133811055154171	6.54280700995438	1.84985624072588	0.173800115339744	0.216137823436506
YLR153C	0.162741703678109	9.26018415528636	1.84542618637812	0.17431629438568	0.216736396418748
YML002W	0.155183162954163	5.73223898511389	1.83976912475959	0.174978009646508	0.217515646537782
YLR438C-A	-0.23446234807478	5.19960128168196	1.83776134611988	0.175213557965882	0.21776492173333
YPR123C	0.76072466974582	1.03755762289853	1.82860877412168	0.1762919585586	0.21906143051906
YCR099C	0.489155259966079	3.08348353806854	1.8260038559617	0.176600280220946	0.219400707774994
YNL139C	0.1642282176619	6.58188737833075	1.82125206364029	0.177164312452597	0.220057470002048
YPL267W	-0.180724593044668	5.17956174840531	1.81463416687999	0.177953316394704	0.220993353573451
YLR090W	0.1236812144083	6.22010128077295	1.79957086875212	0.179764383412919	0.223197870619315
YNL256W	-0.19655747211511	7.80309206992842	1.79225390570157	0.180651788005687	0.224254904735348
YNL054W-B	0.202631952589741	7.65027348705132	1.79083830702654	0.180824056934089	0.224386157694772
YGL060W	0.145176373103407	5.57674295385248	1.79079201293415	0.180829693825748	0.224386157694772
YKR015C	-0.18347317179833	5.12339874570253	1.78076966212787	0.182054844760288	0.225856858008541
YDL190C	-0.149084261705154	7.13515442690446	1.7805031311899	0.182087556963142	0.225856858008541
YGR089W	-0.1435356598807	6.71117946920028	1.77779093579057	0.182420820925059	0.226225102615082
YLR169W	0.286933897315705	4.83731214929555	1.77671406304305	0.182553338788366	0.226344299219553
YML009W-B	-1.54989595548831	3.70702208727087	1.77191833928568	0.183144847531798	0.227032428618964
YOR343C	0.930616806148605	0.162037119227689	1.76754704296823	0.183685943343088	0.227657802612582
YMR150C	-0.151035144774299	5.60486208566752	1.76380684594162	0.184150391498423	0.228187950246551
YML015C	-0.139194968322354	6.24835357209119	1.76311045488122	0.184237017932875	0.228249806237621
YGL216W	0.139077803629262	6.51733847526404	1.76095489999403	0.184505454516741	0.228536835893446
YMR172W	0.116354119918655	6.19228342261924	1.7571149918989	0.184984773118871	0.229084907240219
YJL176C	-0.176048593691661	7.11524386624006	1.75229446815362	0.185588545587073	0.229786853138275
YER175C	0.178997139964367	6.27729179038827	1.74322072483028	0.186731256516009	0.231155674500606
YOR192C-C	0.787222125995224	2.07436441990445	1.73812585342107	0.187376468799707	0.231908217156962
YCR106W	-0.18371041751759	5.02919961244344	1.71798964458985	0.189952027628729	0.235049096078694
YKL052C	0.160780447468856	6.57622223910058	1.71696111303548	0.190084686837044	0.23516645100532
YPR164W	0.149171426894688	6.51685371038343	1.70924348039106	0.191083554473125	0.236355190315077
YJL152W	0.809671218852976	4.6290773699356	1.70688617279222	0.19138987257568	0.236686998344388
YDL079C	0.161625168047599	5.27628285711717	1.70589403004278	0.191518966908959	0.2367995498588
YJL225W-A	0.621868692389906	2.54389301675884	1.70137517014621	0.192108233012517	0.237475862904864
YMR237W	-0.126752116647561	6.90748865150951	1.70111411672709	0.192142339381533	0.237475862904864
YIL177W-A	0.62186796498897	2.54389301675884	1.70052209479515	0.192219712655242	0.237524279270726
YPR050C	-0.622391700704689	3.34250206804054	1.69810864297547	0.192535511216721	0.237867237978457
YDR210W-A	-0.386698592103991	4.08449936082387	1.6958634820576	0.192829833154288	0.238183532489742
YLR066W	-0.128455810163627	6.05797134701298	1.69135952112818	0.193421851294689	0.238867342869985
YJL214W	-0.337954037279572	3.73183132795923	1.68461831317473	0.194311915886413	0.239918882641326
YLR154W-C	-0.252603041483331	10.79223543565	1.6842389302426	0.194362149280487	0.239933262701224
YOR334W	-0.194472531535931	5.05281842233897	1.67815175900927	0.195170221375353	0.240882976679624
YIL151C	-0.140240840215694	7.10255146951549	1.66974724903601	0.196292391786777	0.242212380724237
YBR064W	1.11801770271728	0.85818674645445	1.6695020122191	0.196325249091372	0.242212380724237
YPR101W	0.130246843193303	6.04746779405512	1.6684238202523	0.196469783795852	0.242342613696212
YJL027C	0.900637597148138	-0.329270012054686	1.66736158466315	0.196612301421275	0.242470307464793
YOR109W	0.145932924551932	7.14987638810307	1.65659677146818	0.198063448078648	0.244211485257393
YGR109W-B	0.147948311096452	7.03706496522764	1.65256094768901	0.198610730544717	0.244837732459764
YNR036C	-0.242998304376733	6.35271921275172	1.65187069347009	0.198704510851185	0.244904786614998
YKL204W	0.141932315911059	6.99234239754175	1.65152367021546	0.198751678252165	0.244914374825994
YGR147C	-0.159950859059705	6.56385837684923	1.6502883226641	0.198919693382325	0.245072845938438
YOR146W	-0.907033818400688	2.06805563582992	1.64562255300649	0.199555773731212	0.245807805281434
YHL009C	-0.178077659322538	5.01820589301574	1.64365307962298	0.199824987048714	0.246090665373125
YJR057W	-0.136599685323594	5.78310762238281	1.6340143251951	0.201148708857275	0.247671816173175
YPL049C	0.151320283749756	7.40876328852345	1.63322685471206	0.201257309540142	0.247756474108216
YCR049C	0.657083011444057	2.56095924221613	1.63022169622241	0.20167238759448	0.24821831078038
YGL185C	0.167857746001492	5.25651710270478	1.62747523718512	0.202052614648169	0.248637078543898
YDR332W	0.126453449692977	5.68000420459786	1.62021891383812	0.203061265871166	0.249828838778573
YJR024C	-0.192476723585224	6.87437823994874	1.61973438964876	0.203128827124108	0.249862521673136
YDL090C	0.146006461786596	5.45594429756691	1.61903436468982	0.203226484213434	0.249933203884322
YNL334C	-0.401820646642401	3.39903015115752	1.61757661590656	0.203430025239702	0.250134051204363
YKL072W	0.169397707137945	5.60292318478054	1.61119061266552	0.204324519396077	0.251184235192725
YOR375C	-0.185780987232032	8.65134021900331	1.60144037778265	0.205699207603372	0.25282420891041
YPL053C	-0.168352414240279	7.10221495585248	1.59695479318808	0.206335295340198	0.253555902455603
YKL036C	0.779932058747847	0.230093225473098	1.59511291069376	0.206597159849456	0.253827532097198
YPL066W	-0.136357783658589	6.45934852922343	1.59307516400676	0.206887328329881	0.254133822116792
YCR101C	0.503323307143491	2.66269300720828	1.5918511122771	0.207061860781908	0.254297975576121
YLL032C	-0.136746816907299	5.7354727204552	1.5905595518052	0.207246207697865	0.254474115218271
YDL076C	0.146209959044594	5.63331360394933	1.58256454096245	0.208391678490022	0.255830100069291
YLR087C	0.188432409505828	5.82827136294285	1.57944936439526	0.2088400259335	0.256329901550435
YJL072C	-0.1775717629846	5.04826691494897	1.57423065991413	0.209593681523815	0.257204166511758
YFR023W	0.562991849458566	2.07073602239554	1.56483793904613	0.210958256577769	0.258827632083774
YHR132C	0.150036661392107	7.10556235747227	1.56250529363873	0.211298773832771	0.259194274155094
YDR295C	0.126802566489142	6.03299543233106	1.56123214156716	0.211484902225258	0.259371424464823
YNL179C	0.552322981772415	2.62224782072703	1.55229837346868	0.21279645921631	0.260928492093672
YGL199C	-0.33843329056623	4.52538227631945	1.55109416633311	0.212973984969309	0.261094684254566
YFL021C-A	0.655557931771954	2.37005601594892	1.54604574005184	0.213720147413279	0.261957791566286
YOL050C	1.08533490182624	2.10098055326283	1.54014012949211	0.214596948373118	0.26296465275335
YJR013W	0.1490085562311	5.53583739813987	1.53994370939141	0.214626184098303	0.26296465275335
YDL135C	0.145125327457515	6.26610833978858	1.53677036051062	0.215099171412773	0.263469887880408
YGR113W	0.127371199287684	5.88081821315456	1.53660876360331	0.215123290570735	0.263469887880408
YNR010W	0.307892753136414	3.96513002631257	1.53348289183821	0.215590476487486	0.263990071445292
YAL033W	-0.244842117462417	5.32907332909576	1.52801313499754	0.216410882834207	0.264942482666489
YER133W-A	-0.414001872030941	3.9595108556216	1.52301809659433	0.21716333598992	0.265811343146717
YLR227C	-0.169466362472013	5.7013852465691	1.51760126789161	0.217982854116404	0.266761934047589
YLR269C	0.882183268799002	0.628054034897439	1.5168102801722	0.218102831814626	0.266856239319824
YDR193W	-0.548834162853172	2.27580661128313	1.51498331850497	0.218380248085966	0.26711709763849
YMR055C	0.23259627259575	4.43690347011369	1.51484051517499	0.218401949886472	0.26711709763849
YBR113W	-0.407818707630957	3.5384222401656	1.5028115560345	0.220239264396994	0.269311257821142
YKR041W	-0.550794254436255	2.70853452980302	1.50217569143143	0.220336899515644	0.269377672274533
YHR027C	0.14982489121644	9.47991756865551	1.49697120746413	0.221137979871167	0.270303903840951
YFR044C	-0.169808202206675	8.35960543855147	1.49151491957485	0.221981560222914	0.271281710193805
YOL148C	0.131739730602422	6.56903604176043	1.4903936128656	0.222155398632971	0.271440807368798
YMR106C	-0.208097329424863	4.6846091450403	1.49006976624274	0.222205635534227	0.271448849067156
YBL100C	0.633882205399791	2.29468501090893	1.4825400895723	0.223377524244251	0.272826840650314
YLL067W-A	-1.58592231118464	-0.00615059581411753	1.48140573886232	0.223554710884006	0.272989629276659
YFL068W	-1.58592061928046	-0.00615059581411753	1.48100382585073	0.223617530467167	0.273012724218505
YLL066W-A	-1.58591871766804	-0.00615059581411753	1.48055210329837	0.22368816059977	0.273045344053665
YMR103C	0.500717179382951	2.48645560916499	1.47936559234339	0.223873807645129	0.273218319124124
YOR349W	0.154890876577223	5.55592251756206	1.46791022820237	0.225675702250944	0.275363327432568
YBR239C	-0.145055867733026	5.4345219251687	1.46236445117271	0.226554286260344	0.276381116728824
YEL032W	0.149756914519489	7.27748760343843	1.46045576237374	0.226857618119567	0.276696875140735
YDL071C	-0.517759725406237	2.2158653457882	1.45702033925073	0.227404811586194	0.277309887908012
YEL076C	-0.587235887129712	2.06712236750035	1.45490131646477	0.227743120193651	0.2776679845812
YNL039W	0.144962343194178	7.45886411524225	1.45324008529397	0.228008764175851	0.277937364368838
YBR275C	0.119459373776287	6.87607694625815	1.45278795878026	0.228081127274671	0.277971079849844
YDR532C	0.146484172209723	5.76657449522101	1.45101542901424	0.228365088213863	0.2782626138573
YHL029C	-0.111744010804089	6.92575325373244	1.44848975252992	0.228770439144522	0.278701918221129
YGL084C	-0.109952010976732	5.94501482509093	1.44668032474409	0.229061370303674	0.279001684730312
YMR266W	0.165101138495449	7.32788728503283	1.44389556660614	0.229509991926024	0.279493366587548
YBR071W	-0.23282649882759	6.33718286307108	1.44260676055649	0.229717975335937	0.279691868149375
YDR084C	-0.157787483807155	5.13730591437212	1.44018059725063	0.230110118122664	0.280114470338043
YNL225C	-0.122025337364364	5.79662322256663	1.43823275545772	0.230425533214993	0.280443524276929
YPR162C	0.155672570266865	6.04716251082519	1.43754692720006	0.230536713767905	0.280523930764938
YPL121C	-0.814565970131055	-0.320317067671502	1.43477491657799	0.230986747591068	0.281016551853113
YGL119W	0.104919111070505	6.21126552688872	1.42703749278647	0.23224853032051	0.28249635397749
YPL257W-A	-0.839276324353815	4.23080890024521	1.42383209579673	0.232773687322509	0.282989461136554
YER137C-A	-0.839276356666757	4.23080890024521	1.42345622194024	0.232835362592834	0.282989461136554
YJL184W	-0.180228174623298	5.31887271034746	1.4232209728689	0.232873973483672	0.282989461136554
YDR365W-A	-0.839276383820661	4.23080890024521	1.42314035975381	0.232887206108421	0.282989461136554
YIL114C	-0.157883641388236	5.72867646205068	1.42306143271394	0.232900162844175	0.282989461136554
YLR157C-A	-0.839276404656424	4.23080890024521	1.42289799221441	0.232926996155819	0.282989461136554
YLR115W	0.130478539638864	6.39424816234253	1.4207046074944	0.233287462964203	0.283355107416427
YLR237W	0.184982237908938	7.78251794579036	1.42051231001301	0.233319097776151	0.283355107416427
YPL013C	0.183071540806145	5.74935739644205	1.41678181418683	0.233933827754694	0.284046190388339
YHL034C	0.182639605093163	8.17813012120819	1.41314128405511	0.234535621423928	0.284721299104644
YOR214C	0.828689148716453	-0.316726411264153	1.41265437347153	0.2346162514946	0.284763586139649
YBL034C	0.118778583859986	5.86734224264495	1.3990056647498	0.236890125704966	0.287467369561569
YKR083C	-0.301127251160887	3.98432475173861	1.39547175480476	0.23748322025438	0.288130861178875
YHR050W	-0.11567900934107	6.39151101180646	1.39482685760546	0.237591647243435	0.288206176855185
YMR254C	0.665732933728224	0.580184816618235	1.39296879078761	0.237904381113146	0.288529245516197
YOR028C	-0.228301901552357	4.44673206240586	1.39243811440148	0.237993791669145	0.288581395592579
YJR160C	-1.38051970110311	3.25776659800211	1.38993640206188	0.238415840089358	0.289036789564365
YDR494W	-0.127026870579215	6.27233545555443	1.38802797522591	0.238738409854652	0.289371429332597
YPR197C	0.456690294574209	2.95400681902963	1.38498394443388	0.239254021195143	0.289915878359103
YLR234W	0.269182860506988	4.23728042234092	1.38482580808413	0.239280843959298	0.289915878359103
YPL156C	0.18784498148792	5.03996591094279	1.38037924208016	0.24003655918429	0.290774853888158
YPL138C	0.114907406641596	6.03234371911296	1.37480040172758	0.240988817503508	0.291871536275187
YPL078C	0.158571288985598	8.0848805078043	1.37052337728703	0.24172198061012	0.292702145298147
YAR071W	-0.239237794908062	4.52536967805349	1.37025095396236	0.241768771027868	0.292702145298147
YNR075W	-0.344674295675643	3.59386163596215	1.36207799424811	0.243177671498639	0.29435054728023
YKL045W	-0.123559266544713	6.44249482784069	1.36105864346519	0.24335409369448	0.294506764225822
YCR041W	-0.407793278252218	3.74637616860874	1.35567104210096	0.244289139021329	0.295580826315358
YMR299C	0.0983617353960903	6.21762564624331	1.34860750746444	0.245521701798582	0.297014385561008
YKL015W	0.146836972818297	7.21647076870545	1.34545770636295	0.246073779128192	0.297624345189476
YGR014W	-0.156213505790573	8.0101513153754	1.34452198840032	0.246238078049181	0.297765143778647
YGR213C	0.343929790445468	3.43113033821817	1.34301011043048	0.246503826000546	0.298028541721056
YBL026W	-0.179319376902056	4.90936026525132	1.3385688494981	0.247286512230947	0.298916705492229
YPR055W	0.144851637120507	6.74678761293412	1.33479735009228	0.247953554111882	0.299664761801299
YCR086W	0.221270567441358	4.52572089481966	1.32151478656346	0.250320374729168	0.302466399157786
YOL008W	0.186508385884922	4.73348864068304	1.31769443415474	0.251006247180795	0.303236224008196
YIL067C	-0.154411047033969	5.51757738315337	1.31419328477858	0.251636839508747	0.303938979810682
YGR205W	0.24303173880674	4.44872702919409	1.31345360853188	0.25177031149031	0.304041133588415
YGL152C	0.234735615410563	4.42591595091988	1.31297595833291	0.25185654800277	0.304086216598295
YLR396C	0.108764391770937	6.04849559089829	1.30938137922207	0.252506690557809	0.304809531791838
YIL108W	0.116198894810468	7.00536814086968	1.30912208578245	0.252553668026946	0.304809531791838
YLR417W	-0.146366273587834	5.22583208284396	1.30882911621905	0.252606759693164	0.304814444357091
YJR077C	0.173674940175291	8.39406994605821	1.30701779541127	0.25293531037407	0.305151680230106
YBR057C	0.136729866481573	6.38369367962829	1.3051330768404	0.253277732513504	0.30549312066112
YPL025C	0.612541412620527	1.02618498466387	1.30491942359614	0.253316585739584	0.30549312066112
YGL212W	0.191852063614733	4.91323933621775	1.30240736873955	0.253773957832492	0.30598535384961
YDR363W-A	0.252342063789358	6.62873311973487	1.30064192200087	0.254096002463108	0.306301794076529
YFL024C	0.128315929715589	7.20087059281231	1.30042874250212	0.254134923711935	0.306301794076529
YKR084C	-0.123512650622628	7.20218935327612	1.29676688857599	0.254804634164211	0.307049460316485
YBR076W	0.537704722849859	1.81165089770384	1.29187463090828	0.255702767295803	0.308019567099189
YDR056C	0.125253703862362	6.87092078635547	1.29184211518009	0.255708749656805	0.308019567099189
YEL004W	0.193877170215644	4.84273612823667	1.28211402196825	0.257506338434426	0.310124813555154
YJR122W	0.124373524563834	5.72478105897991	1.28133843497498	0.257650324228249	0.310179401949634
YPR158C-D	0.170801562198755	7.93741998951598	1.28133246400982	0.257651433108694	0.310179401949634
YMR316C-A	-0.561504314211412	2.19574183560919	1.2809767654088	0.257717501276469	0.310198881714496
YMR301C	0.122229236985115	6.9996810148343	1.2805722574353	0.25779266082561	0.310229294564281
YLR081W	-0.303945935762603	3.71352263511745	1.27973061858388	0.2579491282119	0.310357523069193
YFR027W	-0.198129722164014	4.67630284022589	1.27550339817946	0.258736779455945	0.311244978652944
YMR095C	0.285618662290745	3.92930075275616	1.27346792544466	0.259117106244155	0.311642198573725
YDR197W	0.145624982379693	5.2025289459071	1.26854764109017	0.260039318341821	0.312690868584305
YHR060W	-0.15431772603608	6.04610227291633	1.26761068979033	0.260215391853414	0.312842093299406
YPL268W	0.128047483991909	5.77127264258493	1.26040178065915	0.261575052697958	0.314415943877035
YCR102C	0.288330026719427	4.10079762081513	1.25707116539206	0.262206207947574	0.315113684000389
YMR283C	-0.132176535987074	5.29140817801249	1.25496750633147	0.262605827027	0.315532953131186
YPR147C	-0.120530876509754	5.67943595117947	1.25435936242853	0.262721493130796	0.315610943641285
YBL006C	-0.17723468192003	6.18458393076506	1.25217541303392	0.263137391587848	0.316049507609279
Q0045	0.709497022169957	0.0594134309526672	1.25128855830029	0.263306512280331	0.316191559165527
YBR032W	-0.945662111213026	-0.0801365534837434	1.24889304352089	0.263764005318625	0.316679780859473
YOL062C	-0.137280694008457	7.3981810167981	1.24639905407424	0.26424135453039	0.317191649125476
YLR100W	-0.137164033146055	7.61292622603116	1.24505894657133	0.264498294304853	0.31743879443883
YDR480W	-0.149979656701611	5.01682859860662	1.24445237046721	0.264614695666133	0.317514870143368
YPL173W	-0.129325459167275	5.81587237523975	1.24419653038715	0.264663810220823	0.317514870143368
YNL218W	0.124103963276614	5.49099323625855	1.24202542159876	0.265081062462902	0.317954098455695
YDR402C	-0.516079607741253	1.83850692997947	1.23967405692407	0.265533880246914	0.318435808558401
YLR310C	0.143378106950602	7.74841080952894	1.23587120566204	0.266268259425269	0.319254924239553
YDL098C	0.201953637994445	4.45924758773728	1.23338207791437	0.266750311314827	0.319771242675072
YNL073W	0.106258672245025	6.22560595875999	1.22629938096221	0.268127929334532	0.321360729491542
YER050C	0.124589781144514	5.70486415247929	1.21326683611597	0.270686097129858	0.324364261313058
YFR038W	0.117063277259688	6.84398946227465	1.21138685801676	0.271057632050516	0.324746889420059
YDR503C	-0.219250040838811	4.33648332861363	1.20382052307616	0.272559413804629	0.326483227708955
YNL253W	-0.105952550431806	6.05085027786025	1.20222407723144	0.272877609645746	0.326801420796851
YER166W	0.169049163956609	7.34510303289215	1.19915859603993	0.273489912697391	0.327471649750121
YPR103W	0.153841860228206	8.69379791454938	1.19886741515947	0.273548163056832	0.327478336135422
YGR192C	0.109096035514565	14.0049594609764	1.19739116018445	0.273843725450845	0.327707278649308
YDR359C	0.116545210263768	6.73049429720219	1.19738575383026	0.27384480859791	0.327707278649308
YNL306W	-0.124949339182531	6.94296930032897	1.19619836072876	0.274082829543009	0.327929004059733
YBR094W	0.0968141325025781	6.21559425080432	1.19553358539174	0.274216201561286	0.328025460043878
YDR290W	0.788918393486323	0.511401248437639	1.19411041007772	0.274502003128838	0.328304184546089
YIL041W	0.143760518774875	7.94198163789008	1.18492325867246	0.276355992234789	0.330457992253061
YGL041W-A	-0.175980359735561	5.16641260976367	1.18447328165932	0.276447202256893	0.330503500025641
YGL094C	0.120043924918795	7.21276907834114	1.18338500569699	0.276667951552095	0.330703829825245
YER145C	-0.14329539020335	9.919853247023	1.18276676944024	0.276793455266309	0.330790256553125
YPR108W	0.14919623326309	8.17500760613702	1.18163211964894	0.277023978768266	0.331002132970999
YKL059C	0.112231299175595	6.48050876760188	1.17237408666807	0.278913966109434	0.333190976453182
YPL065W	0.164011185001714	5.03095222399731	1.17213472142727	0.278963046544751	0.333190976453182
YNR023W	-0.106511835357522	5.65302034708545	1.17051809895165	0.279294810706347	0.333523167461506
YNL164C	-0.165555712192351	5.20325936624817	1.16507265885856	0.280415994441022	0.334797744515029
YGR091W	0.126586915389548	5.32570008148452	1.16371572284543	0.280696263060765	0.335068029124945
YIL173W	-0.257619092736005	4.96674508660135	1.16283270972653	0.280878835156801	0.33522161170921
YML017W	-0.130531928139063	6.94078215471506	1.15993946071017	0.281478096100703	0.335817540457448
YOR362C	0.189744489768234	8.56444296707428	1.15990052057985	0.281486172541689	0.335817540457448
YDR199W	0.282600157820416	3.76072848282681	1.15739926794166	0.282005563069408	0.336372643615112
YML116W-A	0.297955073351101	3.73404421667064	1.15337077943029	0.282844637571148	0.337300544017232
YLR086W	0.132445407107586	7.08495606470178	1.1531439297255	0.282891980870033	0.337300544017232
YFL005W	-0.171501453570995	7.38895461927637	1.15255209191065	0.283015544025982	0.33738317729171
YNR065C	-0.111599890927209	6.08602638800465	1.15113462606109	0.283311758582613	0.337657765367117
YHR213W-A	-0.734316228660976	-0.248229075003046	1.15093029896815	0.283354490139212	0.337657765367117
YHL026C	-0.128745212084524	5.51019964810559	1.14848839082188	0.28386580602033	0.33818285795262
YPL209C	-0.249810464210134	4.06190673859723	1.14830663472649	0.283903910986278	0.33818285795262
YNL259C	0.519223233475536	3.43605551736977	1.14773677449899	0.284023423567166	0.338260419027128
YOR259C	0.157790982533753	8.56526724858298	1.1462380077557	0.284338053252133	0.338570282482146
YDL154W	-0.208353724551411	4.4135484709871	1.14566414464254	0.284458638791552	0.338649017041139
YJR129C	-0.215031586443406	4.57605078342203	1.14422226667783	0.284761905953985	0.338945162944464
YGR104C	-0.126953719969563	5.47545402756612	1.14390184141654	0.284829355977613	0.33896056181221
YIL156W-B	0.84735261144228	3.0021947148802	1.14329169396478	0.284957848996758	0.33904858497165
YNL019C	0.583965355409819	2.58243611507038	1.13580411068251	0.286540689083342	0.340826055827785
